2450465.77691 20.335 0.140 11  0 B
2450465.83598 20.270 0.114 11  0 A
2450466.68753 20.378 0.117 11  0 B
2450467.79540 20.298 0.114 11  0 A
2450468.70180 20.059 0.081 11  0 A
2450469.70183 20.673 0.165 11  0 A
2450470.71268 20.467 0.188 11  0 C
2450471.82163 20.173 0.177 11  0 D
2450472.74652 20.308 0.150 11  0 A
2450473.65832 20.371 0.197 11  0 C
2450474.73876 20.445 0.162 11  0 B
2450475.63153 20.258 0.152 11  0 C
2450475.69763 20.212 0.182 11  0 D
2450476.78378 20.563 0.204 11  0 C
2450477.76843 20.536 0.151 11  0 A
2450478.57569 20.211 0.098 11  0 A
2450479.77413 20.476 0.159 11  0 B
2450480.61078 20.345 0.116 11  0 C
2450481.59588 20.199 0.106 11  0 B
2450482.75688 20.101 0.086 11  0 B
2450483.54461 20.503 0.167 11  0 C
2450484.54250 20.158 0.158 11  0 C
2450485.54704 20.333 0.107 11  0 B
2450486.53859 20.383 0.119 11  0 B
2450487.56627 20.904 0.198 11  0 D
2450488.53087 20.311 0.129 11  0 D
2450488.66922 20.447 0.115 11  0 B
2450489.60099 20.479 0.110 11  0 C
2450489.62117 20.508 0.118 11  0 B
2450490.59163 20.271 0.079 11  0 A
2450491.54978 20.399 0.111 11  0 B
2450492.53406 20.215 0.120 11  0 B
2450492.60843 20.350 0.163 11  0 E
2450493.53712 20.350 0.101 11  0 A
2450494.53194 20.381 0.114 11  0 B
2450495.53427 20.651 0.214 11  0 C
2450496.52976 20.421 0.153 11  0 B
2450496.74588 21.030 0.463 11  0 E
2450498.52854 20.507 0.164 11  0 B
2450499.52403 20.080 0.103 11  0 B
2450500.51522 20.311 0.165 11  0 B
2450501.51578 20.388 0.187 11  0 C
2450507.63333 20.873 0.306 11  0 E
2450508.51949 19.923 0.165 11  0 F
2450508.58622 20.191 0.162 11  0 E
2450510.52415 20.011 0.120 11  0 D
2450511.63374 20.246 0.155 11  0 E
2450512.67111 20.375 0.162 11  0 C
2450513.66302 20.222 0.111 11  0 A
2450514.53614 19.947 0.120 11  0 E
2450515.52781 20.511 0.161 11  0 C
2450516.53134 20.004 0.138 11  0 D
2450517.53282 20.295 0.154 11  0 C
2450518.57161 20.559 0.129 11  0 B
2450518.73448 20.496 0.224 11  0 C
2450519.52223 20.360 0.117 11  0 D
2450520.68903 20.294 0.132 11  0 C
2450521.52310 20.420 0.183 11  0 E
2450523.53493 20.237 0.101 11  0 D
2450524.51395 20.071 0.140 11  0 D
2450526.51735 19.842 0.101 11  0 D
2450526.61847 20.061 0.135 11  0 E
2450527.51471 20.361 0.136 11  0 C
2450528.57412 20.067 0.144 11  0 E
2450530.60273 20.742 0.318 11  0 E
2450531.52964 20.865 0.295 11  0 C
2450532.51505 20.283 0.166 11  0 D
2450533.51857 20.051 0.127 11  0 D
2450534.52586 20.161 0.227 11  0 E
2450536.67560 20.529 0.220 11  0 D
2450552.62374 20.109 0.124 11  0 B
2450553.47945 20.112 0.177 11  0 C
2450554.53823 20.772 0.313 11  0 B
2450561.53867 20.460 0.240 11  0 B
2450566.47429 20.212 0.155 11  0 A
2450567.47505 20.317 0.162 11  0 A
2450569.46952 20.728 0.366 11  0 D
2450571.52302 20.087 0.140 11  0 B
2450572.47923 20.692 0.291 11  0 D
2450573.48681 20.040 0.204 11  0 E
2450574.51559 20.594 0.189 11  0 A
2450673.84125 20.111 0.098 11  0 B
2450699.81455 20.458 0.197 11  0 D
2450701.85941 20.295 0.176 11  0 C
2450704.80331 20.508 0.195 11  0 D
2450712.87903 20.282 0.152 11  0 A
2450715.84439 20.420 0.162 11  0 B
2450726.86442 20.332 0.128 11  0 A
2450728.82857 20.537 0.163 11  0 A
2450729.81090 20.340 0.165 11  0 C
2450733.86320 20.509 0.252 11  0 D
2450742.80370 20.322 0.183 11  0 B
2450745.73518 20.454 0.160 11  0 B
2450747.79197 20.113 0.104 11  0 A
2450748.74674 20.457 0.183 11  0 D
2450750.83957 20.622 0.233 11  0 C
2450751.73216 20.318 0.208 11  0 C
2450755.69063 20.065 0.169 11  0 D
2450759.75991 20.260 0.135 11  0 C
2450760.81206 20.587 0.184 11  0 B
2450763.80804 19.959 0.150 11  0 C
2450769.84445 20.114 0.150 11  0 A
2450773.83302 20.349 0.181 11  0 B
2450778.78597 20.394 0.247 11  0 D
2450780.81679 20.230 0.143 11  0 B
2450782.82152 20.086 0.131 11  0 B
2450787.82454 20.189 0.134 11  0 A
2450792.75851 20.510 0.258 11  0 C
2450796.77440 20.307 0.169 11  0 A
2450798.79159 20.625 0.223 11  0 A
2450816.80010 20.299 0.152 11  0 B
2450817.78954 20.473 0.183 11  0 B
2450822.74762 20.038 0.100 11  0 A
2450826.61586 20.130 0.143 11  0 A
2450827.72657 19.928 0.105 11  0 A
2450830.80677 20.301 0.197 11  0 C
2450831.65201 20.233 0.165 11  0 D
2450832.78296 20.138 0.145 11  0 A
2450833.68442 20.120 0.101 11  0 A
2450834.77544 20.036 0.197 11  0 C
2450837.78138 20.288 0.113 11  0 A
2450839.60709 20.246 0.131 11  0 C
2450841.79043 20.104 0.161 11  0 C
2450843.71344 20.436 0.142 11  0 D
2450844.66259 20.377 0.182 11  0 C
2450850.68340 20.098 0.159 11  0 C
2450854.70542 20.473 0.237 11  0 B
2450855.75188 20.929 0.448 11  0 B
2450856.70465 19.851 0.142 11  0 C
2450858.63978 20.331 0.241 11  0 E
2450860.73099 20.229 0.206 11  0 C
2450864.72594 20.250 0.252 11  0 F
2450874.73898 20.309 0.164 11  0 C
2450876.65530 19.968 0.114 11  0 B
2450879.61513 20.305 0.175 11  0 C
2450881.54711 20.019 0.142 11  0 C
2450887.62931 19.828 0.150 11  0 C
2450892.59425 20.170 0.154 11  0 C
2450895.57499 20.557 0.258 11  0 C
2450900.54392 20.115 0.164 11  0 C
2450920.54506 20.329 0.214 11  0 D
2450933.51140 20.271 0.230 11  0 C
2450951.52441 20.355 0.146 11  0 A
2451040.91778 20.296 0.173 11  0 B
2451051.91363 20.337 0.169 11  0 C
2451065.87416 20.267 0.180 11  0 D
2451068.83622 20.591 0.238 11  0 C
2451069.82670 20.408 0.140 11  0 B
2451071.84382 20.458 0.204 11  0 E
2451079.79102 20.187 0.123 11  0 C
2451083.80472 20.015 0.133 11  0 D
2451088.86941 20.203 0.164 11  0 C
2451093.86607 19.957 0.105 11  0 A
2451102.84409 20.334 0.097 11  0 A
2451107.82696 20.455 0.168 11  0 B
2451113.84075 20.371 0.141 11  0 D
2451119.77357 20.322 0.167 11  0 B
2451126.74503 20.271 0.168 11  0 C
2451130.71112 20.175 0.153 11  0 C
2451132.71967 20.401 0.144 11  0 A
2451136.83892 20.813 0.233 11  0 A
2451142.73092 20.212 0.099 11  0 A
2451151.82602 20.240 0.150 11  0 A
2451154.83458 20.507 0.218 11  0 B
2451157.78616 20.642 0.292 11  0 B
2451161.78414 20.331 0.104 11  0 A
2451163.75568 20.700 0.259 11  0 E
2451166.79216 19.869 0.151 11  0 C
2451170.84011 20.461 0.169 11  0 A
2451174.82276 20.152 0.113 11  0 B
2451178.73978 20.122 0.145 11  0 C
2451181.70635 20.044 0.147 11  0 A
2451185.78892 20.460 0.162 11  0 A
2451187.74086 20.642 0.225 11 40 B
2451189.80533 20.187 0.127 11  0 B
2451192.72490 20.216 0.109 11  0 B
2451202.66281 20.375 0.175 11  0 A
2451204.76819 20.334 0.165 11  0 B
2451207.66161 20.549 0.211 11  0 B
2451211.74204 20.360 0.214 11  0 B
2451214.75851 20.209 0.167 11  0 B
2451217.71970 20.121 0.117 11  0 A
2451219.70435 20.317 0.171 11  0 B
2451223.61184 20.043 0.123 11  0 C
2451226.70677 20.338 0.162 11  0 C
2451230.65514 20.452 0.178 11  0 B
2451234.58157 20.190 0.160 11  0 C
2451238.58514 19.994 0.164 11  0 C
2451239.71778 20.666 0.322 11  0 B
2451241.69440 20.237 0.189 11  0 A
2451243.55226 20.425 0.203 11  0 D
2451245.52086 19.878 0.151 11  0 E
2451248.52924 20.432 0.248 11  0 C
2451253.60003 20.692 0.264 11  0 D
2451256.57933 20.327 0.181 11  0 B
2451261.57538 20.465 0.175 11  0 A
2451265.59305 20.431 0.190 11  0 B
2451268.57796 20.315 0.249 11  0 B
2451276.53142 20.861 0.312 11  0 B
2451279.52591 20.596 0.261 11  0 B
2451288.55947 20.185 0.177 11  0 A
2451291.59050 20.241 0.152 11  0 A
2451296.56389 20.072 0.174 11  0 A
2451300.51027 20.615 0.335 11  0 B
2451305.48468 20.424 0.226 11  0 B
2451308.51944 20.739 0.262 11  0 B
2451313.49501 20.828 0.361 11  0 B
2451317.52260 20.102 0.164 11  0 C
2451320.46930 20.421 0.257 11  0 B
2451330.48730 20.028 0.207 11  0 B
2451397.91603 20.338 0.198 11  0 C
2451412.89366 20.213 0.163 11  0 C
2451431.80859 20.307 0.133 11  0 B
2451432.89394 20.091 0.160 11  0 C
2451435.85393 20.117 0.150 11  0 D
2451437.84675 19.990 0.116 11  0 C
2451440.88541 20.471 0.231 11  0 C
2451443.88332 20.200 0.171 11  0 D
2451447.80641 19.985 0.179 11  0 D
2451449.84813 20.827 0.337 11  0 E
2451454.76231 20.378 0.199 11  0 F
2451455.88597 20.142 0.213 11  0 D
2451458.79992 20.474 0.211 11  0 C
2451459.86730 20.682 0.240 11  0 C
2451462.73850 20.344 0.171 11  0 C
2451470.81949 20.164 0.111 11  0 A
2451475.81824 20.635 0.263 11  0 A
2451477.70510 20.287 0.186 11  0 B
2451479.74527 20.309 0.169 11  0 B
2451484.76072 20.264 0.155 11  0 B
2451487.80232 21.260 0.426 11 40 B
2451491.72551 20.324 0.186 11  0 C
2451493.82607 20.064 0.135 11  0 A
2451496.61187 20.420 0.220 11  0 C
2451498.75441 20.113 0.136 11  0 B
2451501.83848 19.991 0.118 11  0 C
2451503.73324 20.264 0.170 11  0 B
2451505.83986 20.441 0.220 11  0 A
2451507.78698 20.425 0.259 11  0 B
2451511.65970 20.460 0.173 11  0 A
2451514.70674 20.413 0.223 11  0 E
2451517.69627 20.096 0.108 11  0 A
2451519.69865 20.185 0.144 11  0 A
2451521.72133 20.128 0.109 11  0 A
2451522.69891 20.509 0.245 11  0 D
2451523.75538 20.362 0.268 11  0 C
2451525.73200 20.096 0.113 11  0 A
2451527.81918 20.090 0.187 11  0 E
2451528.72163 20.372 0.141 11  0 A
2451531.73925 20.185 0.180 11  0 C
2451538.69596 20.117 0.127 11  0 A
2451541.65203 20.349 0.116 11  0 A
2451542.75195 20.198 0.138 11  0 A
2451544.70875 20.382 0.143 11  0 B
2451547.73482 20.349 0.117 11  0 A
2451548.71219 20.516 0.147 11  0 B
2451549.77755 20.503 0.161 11  0 A
2451551.74142 20.382 0.122 11  0 A
2451552.67469 20.139 0.129 11  0 A
2451554.76764 20.209 0.111 11  0 A
2451555.70446 20.485 0.180 11  0 A
2451556.67511 20.160 0.123 11  0 A
2451562.70749 20.139 0.144 11  0 A
2451564.58612 20.878 0.418 11  0 C
2451564.68216 20.542 0.260 11  0 E
2451567.63958 20.425 0.169 11  0 A
2451570.73702 20.683 0.199 11  0 A
2451574.73268 20.153 0.110 11  0 A
2451576.63239 20.181 0.151 11  0 B
2451578.73400 21.186 0.508 11  0 C
2451581.64787 20.451 0.164 11  0 B
2451584.62637 20.220 0.172 11  0 B
2451587.61423 20.443 0.180 11  0 B
2451590.62128 20.299 0.163 11  0 A
2451595.69395 20.288 0.221 11  0 B
2451599.70529 20.322 0.220 11  0 C
2451604.53049 20.247 0.182 11  0 C
2451606.54423 20.663 0.230 11  0 B
2451609.56348 20.128 0.164 11  0 B
2451610.60774 20.146 0.158 11  0 C
2451611.63918 20.257 0.168 11  0 D
2451612.53353 20.185 0.138 11  0 B
2451613.62494 19.945 0.159 11  0 D
2451614.52578 20.272 0.142 11  0 B
2451615.53068 20.249 0.161 11  0 A
2451616.54507 20.168 0.135 11  0 A
2451617.53004 20.328 0.157 11  0 A
2451618.53672 20.577 0.261 11  0 A
2451619.58581 20.605 0.266 11  0 A
2451620.60687 20.320 0.228 11  0 C
2451621.52501 20.307 0.227 11  0 B
2451622.59241 20.388 0.208 11  0 A
2451623.54732 20.304 0.199 11 40 B
2451624.55499 20.177 0.203 11  0 B
2451626.65943 20.225 0.149 11  0 A
2451627.57457 20.127 0.202 11  0 C
2451628.51350 20.483 0.248 11  0 C
2451630.54040 20.570 0.313 11  0 D
2451631.53808 20.387 0.170 11  0 A
2451632.61624 20.311 0.165 11  0 B
2451633.52889 20.455 0.194 11  0 A
2451634.56853 20.377 0.166 11  0 B
2451635.53677 20.549 0.220 11  0 B
2451653.59409 21.067 0.449 11  0 D
2451656.57468 20.724 0.319 11  0 B
2451658.55215 20.317 0.196 11  0 C
2451661.48248 20.462 0.212 11  0 B
2451663.50763 20.180 0.171 11  0 A
2451665.52382 21.005 0.455 11  0 C
2451671.51970 20.260 0.235 11  0 C
2451694.51578 20.054 0.216 11  0 B
2451766.90877 20.321 0.236 11  0 D
2451768.89615 20.372 0.207 11  0 C
2451782.88340 20.245 0.152 11  0 B
2451789.82932 20.261 0.103 11  0 A
2451804.77870 20.390 0.181 11  0 B
2451809.84067 20.309 0.113 11  0 A
