2450465.77691 20.558 0.174 11  0 B
2450465.83598 20.222 0.110 11  0 A
2450466.68753 20.228 0.103 11  0 B
2450467.79540 20.590 0.148 11  0 A
2450468.70180 20.226 0.094 11  0 A
2450469.70183 20.174 0.106 11  0 A
2450470.71268 20.553 0.205 11  0 C
2450471.82163 20.328 0.201 11  0 D
2450472.74652 20.131 0.129 11  0 A
2450473.65832 20.558 0.236 11  0 C
2450474.73876 19.932 0.102 11 40 B
2450475.63153 20.066 0.130 11  0 C
2450475.69763 20.407 0.220 11  0 D
2450476.78378 20.301 0.162 11  0 C
2450477.76843 20.073 0.098 11  0 A
2450478.57569 20.444 0.120 11  0 A
2450479.77413 20.511 0.163 11  0 B
2450480.61078 20.004 0.086 11  0 C
2450481.59588 20.148 0.102 11  0 B
2450482.75688 20.343 0.107 11  0 B
2450483.54461 20.155 0.122 11  0 C
2450484.54250 20.214 0.166 11  0 C
2450485.54704 20.228 0.097 11  0 B
2450486.53859 20.321 0.112 11  0 B
2450487.56627 20.037 0.090 11  0 D
2450488.53087 20.001 0.098 11  0 D
2450488.66922 20.154 0.089 11  0 B
2450489.60099 20.366 0.100 11  0 C
2450489.62117 20.361 0.103 11  0 B
2450490.59163 20.188 0.073 11  0 A
2450491.54978 20.388 0.109 11  0 B
2450492.53406 19.956 0.095 11  0 B
2450492.60843 20.565 0.199 11  0 E
2450493.53712 20.333 0.099 11  0 A
2450494.53194 20.102 0.089 11  0 B
2450495.53427 20.299 0.155 11  0 C
2450496.52976 20.403 0.152 11  0 B
2450496.74588 19.998 0.181 11  0 E
2450498.52854 20.224 0.126 11  0 B
2450499.52403 20.171 0.114 11  0 B
2450500.51522 20.348 0.172 11  0 B
2450501.51578 20.750 0.263 11  0 C
2450507.63333 19.984 0.138 11  0 E
2450508.51949 20.941 0.428 11  0 F
2450508.58622 20.268 0.174 11  0 E
2450510.52415 20.193 0.142 11  0 D
2450511.63374 19.849 0.109 11  0 E
2450512.67111 20.326 0.155 11  0 C
2450513.66302 20.153 0.104 11  0 A
2450514.53614 19.914 0.118 11  0 E
2450515.52781 20.560 0.171 11  0 C
2450516.53134 20.306 0.182 11  0 D
2450518.57161 20.293 0.102 11  0 B
2450518.73448 20.521 0.228 11  0 C
2450519.52223 20.577 0.142 11  0 D
2450520.68903 20.335 0.134 11  0 C
2450523.53493 20.105 0.090 11  0 D
2450526.51735 20.555 0.192 11  0 D
2450527.51471 20.748 0.195 11  0 C
2450528.57412 20.475 0.211 11  0 E
2450531.52964 20.179 0.157 11  0 C
2450532.51505 20.283 0.166 11  0 D
2450533.51857 20.515 0.193 11  0 D
2450534.52586 20.311 0.161 11  0 E
2450535.64037 20.081 0.170 11  0 E
2450552.62374 20.048 0.117 11  0 B
2450553.47945 20.358 0.222 11  0 C
2450554.53823 20.579 0.264 11  0 B
2450561.53867 20.162 0.182 11  0 B
2450566.47429 20.161 0.147 11  0 A
2450567.47505 20.245 0.152 11  0 A
2450569.46952 20.351 0.259 11  0 D
2450571.52302 20.163 0.148 11  0 B
2450572.47923 20.238 0.193 11  0 D
2450573.48681 20.116 0.220 11  0 E
2450574.51559 20.305 0.147 11  0 A
2450673.84125 20.248 0.109 11  0 B
2450699.81455 20.563 0.214 11  0 D
2450701.85941 20.144 0.151 11  0 C
2450704.80331 20.506 0.191 11  0 D
2450712.87903 20.113 0.129 11  0 A
