2450465.77691 19.419 0.054 11  0 B
2450465.83598 19.236 0.041 11  0 A
2450466.68753 19.349 0.042 11  0 B
2450467.79540 19.316 0.045 11  0 A
2450468.70180 19.373 0.040 11  0 A
2450471.82163 19.293 0.075 11  0 D
2450472.74652 19.300 0.055 11  0 A
2450474.73876 19.345 0.055 11  0 B
2450475.69763 19.440 0.081 11  0 D
2450476.78378 19.689 0.084 11  0 C
2450477.76843 19.513 0.056 11  0 A
2450479.77413 19.392 0.055 11  0 B
2450481.59588 19.360 0.046 11  0 B
2450483.54461 19.383 0.055 11  0 C
2450484.54250 19.620 0.117 11  0 C
2450510.52415 19.320 0.059 11  0 D
2450531.52964 19.418 0.072 11  0 C
2450532.51505 19.662 0.086 11  0 D
2450533.51857 19.404 0.064 11  0 D
2450534.52586 19.338 0.062 11  0 E
2450535.64037 19.397 0.087 11  0 E
2450553.47945 19.502 0.091 11  0 C
2450554.53823 19.455 0.086 11  0 B
2450561.53867 19.312 0.077 11  0 B
2450566.47429 19.571 0.081 11  0 A
2450567.47505 19.441 0.067 11  0 A
2450569.46952 19.652 0.126 11  0 D
2450571.52302 19.322 0.068 11  0 B
2450572.47923 19.558 0.097 11  0 D
2450573.48681 19.514 0.117 11  0 E
2450574.51559 19.534 0.070 11  0 A
2450673.84125 19.527 0.056 11  0 B
2450701.85941 19.405 0.077 11  0 C
2450704.80331 19.517 0.077 11  0 D
2450706.80725 19.221 0.102 11  0 D
2450715.84439 19.523 0.069 11  0 B
2450720.79922 20.778 0.328 11  0 E
2450726.86442 19.511 0.058 11  0 A
2450728.82857 19.509 0.062 11  0 A
2450729.81090 19.552 0.076 11  0 C
2450733.86320 19.359 0.081 11  0 D
2450742.80370 19.494 0.080 11  0 B
2450745.73518 19.393 0.059 11  0 B
2450747.79197 19.640 0.066 11 40 A
2450748.74674 19.409 0.068 11  0 D
2450751.73216 19.537 0.097 11  0 C
2450755.69063 19.257 0.078 11  0 D
2450759.75991 19.354 0.056 11  0 C
2450760.81206 19.472 0.064 11  0 B
2450763.80804 19.862 0.126 11 40 C
2450787.82454 19.419 0.059 11  0 A
2450822.74762 19.459 0.057 11  0 A
2450826.61586 19.478 0.074 11  0 A
2450827.72657 19.392 0.058 11  0 A
2450831.65201 19.446 0.072 11  0 D
2450839.60709 19.411 0.056 11  0 C
2450841.79043 19.368 0.074 11  0 C
2450843.71344 19.404 0.052 11  0 D
2450850.68340 19.565 0.087 11  0 C
2450854.70542 19.298 0.073 11  0 B
