2450455.68819 20.044 0.060 11  0 A
2450455.71583 20.205 0.072 11  0 A
2450455.76038 20.091 0.076 11  0 B
2450456.58349 20.271 0.079 11  0 A
2450456.62072 20.230 0.075 11  0 A
2450456.70394 20.068 0.079 11  0 B
2450456.75141 20.213 0.081 11  0 A
2450456.80284 20.288 0.102 11  0 B
2450457.55117 20.312 0.105 11  0 C
2450457.59511 20.267 0.092 11  0 A
2450457.65378 20.108 0.082 11  0 A
2450457.71233 20.139 0.072 11  0 A
2450457.77101 20.202 0.074 11  0 A
2450458.62750 20.121 0.079 11  0 B
2450458.68622 19.901 0.086 11  0 D
2450458.75542 20.117 0.093 11  0 D
2450459.54476 20.134 0.119 11  0 D
2450459.59097 20.484 0.139 11  0 B
2450459.64951 20.116 0.081 11  0 A
2450459.70898 20.359 0.088 11  0 A
2450459.75275 20.450 0.106 11  0 B
2450459.79660 20.071 0.073 11  0 A
2450461.55569 20.419 0.115 11  0 C
2450461.59951 20.294 0.101 11  0 B
2450461.65811 20.293 0.090 11  0 A
2450461.72429 20.202 0.066 11  0 A
2450461.78628 20.245 0.092 11  0 B
2450462.55620 20.550 0.117 11  0 B
2450462.61484 20.388 0.092 11  0 A
2450462.66082 20.326 0.082 11  0 A
2450465.65967 20.210 0.108 11  0 B
2450465.70734 20.206 0.109 11  0 C
2450465.79220 20.161 0.084 11  0 A
2450466.64343 20.497 0.114 11  0 B
2450466.70994 20.086 0.076 11  0 B
2450466.79491 20.225 0.098 11  0 C
2450467.64707 20.361 0.099 11  0 A
2450467.75168 20.278 0.104 11  0 A
2450467.81761 20.316 0.106 11  0 A
2450468.65376 20.125 0.123 11  0 D
2450468.72393 20.353 0.096 11  0 A
2450468.78254 20.250 0.084 11  0 A
2450469.65463 20.210 0.108 11  0 B
2450469.73144 20.508 0.146 11  0 B
2450469.79165 20.456 0.144 11  0 B
2450470.72942 20.048 0.116 11  0 C
2450471.64048 20.309 0.116 11  0 A
2450471.77724 20.133 0.119 11  0 B
2450472.61504 20.645 0.166 11  0 B
2450472.65892 20.614 0.138 11  0 A
2450472.70269 20.269 0.123 11  0 B
2450472.76865 20.106 0.107 11  0 A
2450472.84201 20.132 0.145 11  0 B
2450473.68272 20.574 0.251 11  0 D
2450474.69463 20.356 0.114 11  0 B
2450474.76108 19.960 0.114 11  0 D
2450475.52902 20.616 0.172 11  0 C
2450475.58780 20.117 0.096 11  0 B
2450475.65395 20.073 0.103 11  0 C
2450475.70608 19.934 0.095 11  0 C
2450475.75317 20.031 0.136 11  0 D
2450476.73411 20.294 0.116 11  0 C
2450477.52576 20.008 0.122 11  0 B
2450477.57133 20.373 0.102 11  0 A
2450477.72450 20.254 0.094 11  0 B
2450477.80538 20.850 0.191 11  0 A
2450477.84963 19.924 0.097 11 40 B
2450478.53190 20.217 0.107 11  0 B
2450478.75231 20.203 0.080 11  0 A
2450478.81125 20.161 0.082 11  0 A
2450479.53073 20.355 0.126 11  0 C
2450479.57465 20.158 0.073 11  0 A
2450479.76669 20.367 0.116 11  0 B
2450479.81227 20.078 0.110 11  0 B
2450480.56677 20.407 0.125 11  0 C
2450480.64794 20.079 0.073 11  0 B
2450480.74154 20.213 0.092 11  0 B
2450480.78562 20.398 0.118 11  0 C
2450481.55197 20.289 0.098 11  0 B
2450481.70037 20.289 0.091 11  0 B
2450481.74434 20.229 0.094 11  0 B
2450481.78830 20.324 0.116 11  0 B
2450482.70118 20.405 0.107 11  0 B
2450482.77913 20.098 0.093 11  0 C
2450483.56748 20.581 0.168 11  0 D
2450483.61190 20.186 0.098 11  0 C
2450483.65581 20.180 0.093 11  0 C
2450483.69979 20.238 0.094 11  0 C
2450483.74368 20.139 0.087 11  0 B
2450483.78761 20.183 0.101 11  0 C
2450484.56615 20.348 0.122 11  0 B
2450484.67483 20.290 0.106 11  0 B
2450484.71920 20.155 0.081 11  0 B
2450484.76322 20.116 0.087 11  0 B
2450485.56981 20.277 0.088 11  0 B
2450485.71671 20.105 0.080 11  0 B
2450485.76086 20.500 0.120 11  0 B
2450486.56627 20.115 0.085 11  0 B
2450486.61186 20.134 0.076 11  0 B
2450486.70840 20.569 0.137 11  0 C
2450486.75356 20.364 0.120 11  0 B
2450487.59323 20.300 0.080 11  0 B
2450487.64147 20.370 0.096 11  0 B
2450487.68931 20.145 0.080 11  0 B
2450487.73346 20.234 0.080 11  0 B
2450487.77762 20.258 0.091 11  0 B
2450488.57876 20.120 0.082 11  0 B
2450488.62273 20.155 0.084 11  0 B
2450488.69158 20.333 0.094 11  0 A
2450488.73560 20.155 0.086 11  0 B
2450488.77966 20.339 0.136 11  0 C
2450489.55452 20.166 0.079 11  0 B
2450489.61104 20.583 0.104 11  0 A
2450489.64348 20.263 0.075 11  0 A
2450489.68741 20.236 0.086 11  0 B
2450489.73133 20.511 0.110 11  0 A
2450489.77536 20.018 0.078 11  0 B
2450490.54777 20.125 0.064 11  0 B
2450490.68496 20.263 0.091 11  0 B
2450490.72905 20.125 0.082 11  0 A
2450490.77301 20.269 0.092 11  0 A
2450491.57227 20.164 0.079 11  0 D
2450491.62408 20.259 0.084 11  0 C
2450491.66820 20.260 0.099 11  0 B
2450491.78157 20.141 0.106 11  0 C
2450492.55643 20.175 0.107 11  0 C
2450492.60033 20.323 0.149 11  0 F
2450492.63078 20.234 0.104 11  0 C
2450492.67665 20.082 0.092 11  0 D
2450493.55946 20.141 0.082 11  0 B
2450493.60398 20.190 0.097 11  0 B
2450494.55419 20.149 0.090 11  0 D
2450494.59812 20.048 0.078 11  0 B
2450494.64235 20.280 0.105 11  0 B
2450494.68665 20.212 0.085 11  0 B
2450494.73167 20.398 0.115 11  0 B
2450495.55699 20.441 0.144 11  0 C
2450495.63063 20.412 0.144 11  0 D
2450495.68411 20.402 0.138 11  0 C
2450496.55240 20.627 0.141 11  0 B
2450496.59715 20.125 0.109 11  0 C
2450496.64122 20.069 0.105 11  0 C
2450496.68613 20.137 0.131 11  0 D
2450497.58012 20.312 0.103 11  0 A
2450498.55146 20.472 0.121 11  0 B
2450498.59550 20.166 0.096 11  0 B
2450498.70925 20.244 0.109 11  0 A
2450498.75318 20.230 0.117 11  0 B
2450499.54641 20.104 0.091 11  0 B
2450499.59212 20.585 0.131 11  0 C
2450499.73240 20.444 0.158 11  0 C
2450500.57394 20.214 0.129 11  0 C
2450500.58915 20.044 0.108 11  0 D
2450500.63401 20.196 0.152 11  0 D
2450500.68518 20.369 0.153 11  0 C
2450500.72959 19.906 0.101 11  0 B
2450501.55328 20.057 0.103 11  0 B
2450501.67206 20.089 0.131 11  0 B
2450507.54172 20.240 0.100 11  0 B
2450507.58693 20.103 0.078 11  0 B
2450507.65876 20.224 0.168 11 40 F
2450509.53764 20.357 0.117 11  0 C
2450509.58469 19.916 0.083 11 40 B
2450509.63701 20.197 0.117 11  0 C
2450510.57925 20.141 0.118 11  0 D
2450510.62480 20.211 0.112 11  0 C
2450510.67241 20.350 0.143 11  0 C
2450511.66469 20.196 0.117 11  0 D
2450512.57131 20.932 0.203 11  0 C
2450512.61969 20.616 0.236 11  0 E
2450512.69400 20.313 0.110 11  0 D
2450512.73951 19.923 0.071 11  0 B
2450513.55167 20.416 0.148 11  0 E
2450513.59721 20.200 0.098 11  0 B
2450513.68890 20.069 0.077 11  0 A
2450513.73613 20.237 0.106 11  0 B
2450514.55989 20.216 0.095 11  0 B
2450514.62896 20.312 0.091 11  0 A
2450514.67932 20.379 0.117 11  0 B
2450514.72617 20.272 0.112 11  0 B
2450515.55402 20.164 0.089 11  0 A
2450515.60693 20.434 0.089 11  0 A
2450515.65703 20.030 0.079 11  0 A
2450516.56033 20.015 0.093 11  0 B
2450516.61452 20.073 0.102 11  0 B
2450516.66151 20.084 0.093 11  0 B
2450516.70804 20.064 0.089 11  0 B
2450517.55832 20.189 0.108 11  0 B
2450517.60820 20.411 0.144 11  0 C
2450518.59567 20.398 0.119 11  0 B
2450518.64093 20.253 0.115 11  0 B
2450519.55631 20.316 0.085 11  0 A
2450519.60293 20.362 0.108 11  0 C
2450519.67048 20.220 0.116 11  0 D
2450520.69711 20.423 0.143 11  0 D
2450521.55260 20.227 0.117 11  0 D
2450521.59770 20.070 0.115 11  0 E
2450521.66050 20.242 0.127 11  0 D
2450523.56166 20.150 0.131 11  0 E
2450523.61296 20.381 0.128 11  0 C
2450523.66381 20.318 0.112 11  0 B
2450524.55391 20.006 0.109 11  0 C
2450524.60403 20.202 0.121 11  0 C
2450526.54126 20.034 0.113 11  0 E
2450526.64326 20.204 0.151 11  0 F
2450527.66644 19.911 0.091 11  0 C
2450530.55657 19.857 0.100 11 40 C
2450531.55396 20.090 0.124 11  0 C
2450532.54345 20.211 0.150 11  0 E
2450533.56070 20.250 0.160 11  0 E
2450534.54986 20.493 0.159 11  0 D
2450534.59405 20.175 0.138 11  0 D
2450535.53451 20.720 0.144 11  0 C
2450535.59479 20.420 0.147 11  0 D
2450535.66851 20.615 0.180 11  0 D
2450536.51359 20.444 0.128 11  0 E
2450536.55882 20.378 0.127 11  0 D
2450536.60932 20.130 0.116 11  0 E
2450537.50823 20.497 0.144 11  0 D
2450537.60843 20.052 0.091 11  0 C
2450537.65525 20.039 0.095 11  0 B
2450538.49623 20.207 0.119 11  0 D
2450538.54795 20.455 0.146 11  0 D
2450539.50484 20.242 0.108 11  0 C
2450539.61597 20.237 0.106 11  0 B
2450539.66006 20.212 0.099 11  0 B
2450540.53505 20.295 0.174 11  0 F
2450540.66611 20.225 0.128 11  0 C
2450541.51520 20.324 0.105 11  0 C
2450541.57227 20.318 0.106 11  0 D
2450542.49496 20.294 0.117 11  0 C
2450542.50428 20.169 0.097 11  0 C
2450542.55621 20.493 0.131 11  0 C
2450542.60369 20.139 0.099 11  0 C
2450542.64782 20.198 0.120 11  0 D
2450543.54254 20.305 0.105 11  0 B
2450543.58662 20.684 0.167 11  0 C
2450543.62367 20.660 0.166 11  0 B
2450543.66770 20.046 0.101 11  0 C
2450544.49537 19.992 0.084 11  0 C
