2450455.67070 20.041 0.062 11  0 A
2450455.74494 19.752 0.056 11  0 B
2450455.79250 19.838 0.063 11  0 B
2450456.61261 19.806 0.053 11  0 A
2450456.66234 19.818 0.104 11  0 F
2450456.69512 19.711 0.068 11  0 C
2450456.73313 19.630 0.052 11  0 A
2450456.78053 19.861 0.058 11  0 A
2450456.83196 19.860 0.066 11  0 A
2450457.58030 19.873 0.063 11  0 A
2450457.62425 19.967 0.071 11  0 A
2450457.68287 19.788 0.059 11  0 A
2450457.74147 19.897 0.077 11  0 A
2450457.80011 19.929 0.074 11  0 A
2450457.82960 19.947 0.085 11  0 A
2450458.65668 19.722 0.063 11  0 B
2450458.72575 19.810 0.075 11  0 C
2450459.57390 19.883 0.075 11  0 A
2450459.62006 20.039 0.079 11  0 A
2450459.67864 20.015 0.080 11  0 A
2450459.73807 19.888 0.069 11  0 B
2450459.78193 20.003 0.084 11  0 B
2450459.82574 19.662 0.059 11  0 B
2450461.58482 19.767 0.060 11  0 B
2450461.62856 19.919 0.071 11  0 A
2450461.68725 19.931 0.068 11  0 C
2450461.75340 19.845 0.059 11  0 A
2450461.81540 20.023 0.099 11  0 C
2450462.58534 20.037 0.069 11  0 A
2450462.64396 19.918 0.058 11  0 A
2450462.68993 19.866 0.070 11  0 A
2450465.69201 19.686 0.070 11  0 C
2450465.73648 19.823 0.087 11  0 C
2450465.82123 19.722 0.063 11  0 A
2450466.67250 20.018 0.087 11  0 D
2450466.73906 19.870 0.064 11  0 B
2450466.82404 19.391 0.048 11 40 B
2450467.67617 19.674 0.059 11  0 A
2450467.78077 20.110 0.082 11  0 A
2450467.84670 19.816 0.092 11  0 D
2450468.68707 19.948 0.084 11  0 B
2450468.75301 19.930 0.077 11  0 B
2450468.81163 19.820 0.064 11  0 B
2450468.83365 19.888 0.062 11  0 B
2450469.68376 19.797 0.077 11  0 B
2450469.76188 19.627 0.068 11  0 A
2450469.83083 19.806 0.102 11  0 C
2450470.76247 20.099 0.146 11  0 E
2450470.80956 19.825 0.111 11  0 D
2450471.66958 19.826 0.076 11  0 A
2450471.80636 19.955 0.117 11  0 E
2450472.64423 19.885 0.071 11  0 A
2450472.68801 19.902 0.071 11  0 A
2450472.73180 19.983 0.095 11  0 A
2450472.79772 19.632 0.087 11  0 B
2450472.82723 19.782 0.111 11  0 B
2450474.72375 20.308 0.132 11  0 C
2450475.55811 19.738 0.065 11  0 C
2450475.61689 19.806 0.080 11  0 C
2450475.68299 19.920 0.107 11  0 D
2450475.73514 19.847 0.104 11  0 C
2450476.76915 19.940 0.109 11  0 D
2450477.55484 19.963 0.068 11  0 A
2450477.60617 20.031 0.072 11  0 A
2450477.75362 19.853 0.071 11  0 A
2450477.83446 19.886 0.090 11  0 B
