2450455.67070 20.969 0.152 11  0 A
2450455.74494 20.850 0.162 11  0 B
2450455.79250 22.934 1.128 11  0 B
2450456.61261 20.846 0.147 11  0 A
2450456.66234 21.154 0.372 11  0 F
2450456.69512 21.169 0.273 11  0 C
2450456.73313 21.247 0.241 11  0 A
2450456.78053 21.272 0.223 11  0 A
2450456.83196 21.633 0.355 11  0 A
2450457.58030 20.808 0.161 11  0 A
2450457.62425 20.806 0.167 11  0 A
2450457.68287 21.630 0.344 11  0 A
2450457.74147 21.494 0.349 11  0 A
2450457.80011 21.257 0.271 11  0 A
2450457.82960 21.124 0.263 11  0 A
2450458.65668 21.041 0.220 11  0 B
2450459.57390 20.633 0.167 11  0 A
2450459.62006 21.213 0.254 11  0 A
2450459.67864 21.386 0.301 11  0 A
2450459.73807 20.764 0.165 11  0 B
2450459.78193 20.920 0.208 11  0 B
2450459.82574 21.760 0.442 11  0 B
2450461.58482 22.096 0.557 11  0 B
2450461.62856 20.835 0.176 11  0 A
2450461.68725 20.888 0.174 11  0 C
2450461.75340 20.729 0.141 11  0 A
2450461.81540 21.626 0.461 11  0 C
2450462.58534 20.730 0.143 11  0 A
2450462.64396 20.815 0.145 11  0 A
2450462.68993 21.658 0.382 11  0 A
2450465.69201 21.307 0.326 11  0 C
2450465.82123 20.862 0.190 11  0 A
2450466.67250 21.179 0.261 11  0 D
2450466.73906 21.204 0.237 11  0 B
2450466.82404 20.910 0.209 11  0 B
2450467.67617 21.836 0.464 11  0 A
2450467.78077 21.503 0.327 11  0 A
2450467.84670 23.285 2.380 11  0 D
2450468.68707 21.477 0.367 11  0 B
2450468.75301 22.001 0.540 11  0 B
2450468.81163 20.571 0.137 11  0 B
2450468.83365 21.085 0.204 11  0 B
2450469.68376 20.808 0.213 11  0 B
2450469.76188 21.087 0.277 11  0 A
2450469.83083 20.900 0.296 11  0 C
2450470.76247 20.910 0.322 11  0 E
2450470.80956 20.380 0.203 11  0 D
2450471.66958 22.125 0.696 11  0 A
2450471.80636 22.960 2.053 11  0 E
2450472.64423 20.815 0.185 11  0 A
2450472.68801 20.621 0.149 11  0 A
2450472.73180 21.063 0.270 11  0 A
2450472.82723 21.579 0.650 11  0 B
2450474.72375 21.266 0.341 11  0 C
2450475.55811 21.550 0.368 11  0 C
2450475.61689 21.307 0.327 11  0 C
2450475.68299 20.747 0.237 11  0 D
2450475.73514 21.268 0.401 11  0 C
2450476.76915 21.129 0.348 11  0 D
2450477.55484 21.279 0.254 11  0 A
2450477.60617 21.500 0.296 11  0 A
2450477.75362 20.668 0.164 11  0 A
2450477.83446 21.205 0.334 11  0 B
2450478.56100 21.871 0.460 11  0 A
2450478.78140 21.047 0.229 11  0 A
2450478.84033 20.988 0.229 11  0 B
2450479.55982 21.075 0.247 11  0 C
2450479.60369 21.447 0.279 11  0 A
2450479.73747 20.909 0.259 11  0 B
2450479.84129 24.135 5.714 11  0 D
2450480.59589 20.762 0.194 11  0 C
2450480.67703 21.814 0.400 11  0 B
2450480.77062 20.867 0.185 11  0 B
2450480.81473 21.038 0.257 11  0 C
2450481.58107 20.688 0.163 11  0 B
2450481.72945 20.612 0.164 11  0 B
2450481.77342 20.769 0.193 11  0 C
2450481.81737 21.224 0.328 11  0 D
2450482.73030 21.401 0.308 11  0 B
