2450455.64171 19.998 0.063 11  0 A
2450455.72309 19.902 0.059 11  0 A
2450455.77068 20.023 0.075 11  0 B
2450456.59075 20.053 0.074 11  0 C
2450456.64049 19.981 0.078 11  0 C
2450456.71122 19.985 0.079 11  0 B
2450456.75867 19.762 0.052 11  0 A
2450456.81013 19.871 0.066 11  0 B
2450457.55847 19.860 0.071 11  0 B
2450457.60240 20.003 0.068 11  0 A
2450457.66108 19.971 0.071 11  0 A
2450457.71964 19.973 0.064 11  0 A
2450457.77829 20.028 0.075 11  0 A
2450458.63480 19.974 0.070 11  0 C
2450458.69350 19.745 0.078 11  0 D
2450459.55207 19.934 0.097 11  0 D
2450459.59824 19.787 0.071 11  0 B
2450459.65680 19.880 0.063 11  0 A
2450459.71624 19.873 0.060 11  0 A
2450459.76008 19.781 0.059 11  0 A
2450459.80389 19.956 0.072 11  0 A
2450461.56296 19.904 0.064 11  0 B
2450461.60677 19.992 0.073 11  0 A
2450461.66538 20.085 0.073 11  0 A
2450461.73156 19.985 0.063 11  0 A
2450461.79355 19.963 0.079 11  0 B
2450462.56347 19.993 0.068 11  0 B
2450462.62211 19.957 0.061 11  0 A
2450462.66811 19.827 0.055 11  0 A
2450465.66693 19.756 0.076 11  0 C
2450465.71461 19.996 0.094 11  0 C
2450465.79946 19.766 0.065 11  0 B
2450466.65070 19.974 0.081 11  0 B
2450466.71722 19.899 0.068 11  0 B
2450466.80219 19.937 0.075 11  0 C
2450467.65434 19.984 0.070 11  0 A
2450467.75895 19.866 0.068 11  0 A
2450467.82489 19.888 0.072 11  0 A
2450468.66103 20.036 0.104 11  0 C
2450468.73122 19.897 0.069 11  0 A
2450468.78981 20.011 0.072 11  0 A
2450468.82638 19.821 0.054 11  0 B
2450469.66190 19.850 0.089 11  0 B
2450469.74002 20.049 0.096 11  0 A
2450469.79894 20.109 0.108 11  0 A
2450470.73669 19.835 0.086 11  0 B
2450471.64775 19.920 0.079 11  0 A
2450471.78451 19.725 0.083 11  0 B
2450472.62231 20.072 0.104 11  0 B
2450472.66619 19.872 0.077 11  0 B
2450472.71000 19.953 0.099 11  0 B
2450472.77591 19.727 0.085 11  0 B
2450473.68998 19.615 0.112 11  0 D
2450474.70188 20.088 0.101 11  0 B
2450474.76833 19.906 0.119 11  0 E
2450475.53629 19.937 0.095 11  0 D
2450475.59508 19.838 0.083 11  0 C
2450475.66122 20.113 0.119 11  0 C
2450475.71334 19.943 0.107 11  0 D
2450475.76044 19.673 0.111 11  0 F
2450476.74605 20.004 0.104 11  0 C
2450477.53304 20.017 0.094 11  0 B
2450477.58431 19.804 0.060 11  0 A
2450477.73178 20.180 0.080 11  0 A
2450477.81266 19.899 0.082 11  0 A
2450477.85688 19.919 0.089 11  0 B
2450478.53916 19.909 0.083 11  0 B
2450478.75958 19.947 0.070 11  0 A
2450478.81854 20.019 0.075 11  0 B
2450479.53801 20.089 0.093 11  0 C
2450479.58191 19.822 0.056 11  0 B
2450479.75938 19.978 0.086 11  0 B
2450479.81954 19.699 0.080 11  0 B
2450480.57406 19.863 0.077 11  0 C
2450480.65523 19.857 0.065 11  0 B
2450480.74878 19.903 0.072 11  0 B
2450480.79292 19.898 0.080 11  0 C
2450481.55926 19.944 0.078 11  0 B
2450481.70765 19.865 0.065 11  0 A
2450481.75161 19.809 0.068 11  0 B
2450481.79557 20.023 0.082 11  0 B
2450482.70847 20.063 0.082 11  0 B
2450482.78640 20.205 0.094 11  0 B
2450483.57476 19.796 0.081 11  0 D
2450483.61918 19.963 0.084 11  0 C
2450483.66308 19.954 0.078 11  0 C
2450483.70706 19.953 0.071 11  0 B
2450483.75096 19.781 0.067 11  0 B
2450483.79488 20.091 0.098 11  0 C
2450484.57342 19.958 0.095 11  0 B
2450484.68210 19.898 0.085 11  0 B
2450484.72648 19.840 0.075 11  0 B
2450484.77046 20.001 0.079 11  0 A
2450485.57707 20.029 0.075 11  0 A
2450485.72398 19.846 0.067 11  0 B
2450485.76813 19.916 0.077 11  0 C
2450486.57357 20.026 0.083 11  0 B
2450486.61911 19.796 0.063 11  0 B
2450486.71564 19.928 0.078 11  0 B
2450486.76084 19.785 0.066 11  0 B
2450487.60055 19.915 0.062 11  0 B
2450487.64875 19.863 0.061 11  0 B
2450487.69658 19.900 0.059 11  0 B
2450487.74072 19.679 0.058 11  0 C
2450487.78489 19.740 0.063 11  0 C
2450488.58602 19.707 0.059 11  0 B
2450488.63002 19.821 0.058 11  0 A
2450488.69886 19.923 0.082 11  0 B
2450488.74287 19.879 0.071 11  0 B
2450488.78694 20.132 0.104 11  0 C
2450489.56179 20.018 0.071 11  0 B
2450489.65077 19.889 0.062 11  0 A
2450489.69468 19.890 0.064 11  0 A
2450489.73860 19.851 0.064 11  0 A
2450489.78262 19.861 0.070 11  0 B
2450490.55501 19.858 0.051 11  0 A
2450490.69221 19.826 0.066 11  0 B
2450490.73632 19.859 0.063 11  0 A
2450490.78032 19.914 0.071 11  0 A
2450491.57953 20.113 0.090 11  0 D
2450491.63134 20.010 0.067 11  0 B
2450491.67546 19.979 0.077 11  0 B
2450491.78888 19.989 0.088 11  0 B
2450492.56372 19.782 0.084 11  0 C
2450492.63805 19.942 0.083 11  0 C
2450492.68390 19.883 0.089 11  0 E
2450493.56674 19.750 0.060 11  0 A
2450493.61124 20.004 0.085 11  0 B
2450494.56146 19.809 0.074 11  0 B
2450494.60537 19.956 0.080 11  0 D
2450494.64964 20.013 0.086 11  0 B
2450494.69392 20.001 0.080 11  0 B
2450494.73893 20.233 0.104 11  0 B
2450495.56424 20.116 0.119 11  0 C
2450495.63790 19.699 0.074 11  0 C
2450495.69139 19.871 0.123 11  0 D
2450496.55965 20.547 0.154 11  0 B
2450496.60440 19.896 0.104 11  0 D
2450496.64848 20.148 0.117 11  0 C
2450496.69338 20.020 0.148 11  0 E
2450497.73284 19.880 0.097 11  0 B
2450498.55873 19.837 0.072 11  0 B
2450498.60278 20.045 0.080 11  0 A
2450498.71652 20.136 0.096 11  0 A
2450498.76045 19.829 0.079 11  0 B
2450499.55369 19.982 0.082 11  0 B
2450499.59937 20.112 0.090 11  0 A
2450499.73967 20.027 0.107 11  0 C
2450500.56663 19.896 0.098 11  0 B
2450500.59640 19.728 0.088 11  0 C
2450500.64127 19.927 0.114 11  0 C
2450500.69244 19.901 0.094 11  0 B
2450500.73687 19.968 0.118 11  0 C
2450501.56058 20.040 0.102 11  0 B
2450501.67933 19.938 0.113 11  0 B
2450507.54898 19.979 0.066 11  0 B
2450507.59421 20.061 0.082 11  0 B
2450507.66601 19.934 0.113 11  0 E
2450509.54488 19.966 0.084 11  0 B
2450509.59195 20.099 0.109 11  0 B
2450509.64427 19.801 0.088 11  0 B
2450510.58651 19.978 0.090 11  0 C
2450510.63208 19.707 0.078 11  0 C
2450510.67967 19.916 0.100 11  0 D
2450511.67196 19.606 0.080 11  0 E
2450512.57860 19.845 0.077 11  0 D
2450512.62698 20.061 0.114 11  0 D
2450512.70126 19.821 0.075 11  0 B
2450512.74679 20.055 0.082 11  0 B
2450513.55891 19.844 0.078 11  0 D
2450513.60449 19.885 0.068 11  0 B
2450513.69616 19.835 0.065 11  0 A
2450513.74341 19.762 0.067 11  0 B
2450514.56716 20.070 0.079 11  0 A
2450514.63622 19.853 0.070 11  0 B
2450514.68656 19.793 0.070 11  0 B
2450514.73342 19.843 0.072 11  0 B
2450515.56131 20.045 0.075 11  0 A
2450515.61606 19.956 0.065 11  0 A
2450515.66427 19.855 0.075 11  0 A
2450516.56760 20.182 0.116 11  0 C
2450516.62178 19.780 0.076 11  0 B
2450516.66877 19.964 0.085 11  0 B
2450516.71531 20.073 0.091 11  0 B
2450517.56560 20.278 0.125 11  0 C
2450517.61545 19.993 0.103 11  0 C
2450517.66543 20.112 0.110 11  0 C
2450517.71161 19.871 0.082 11  0 B
2450518.60294 20.002 0.097 11  0 C
2450518.64820 19.860 0.085 11  0 B
2450518.69727 20.003 0.115 11  0 C
2450519.56358 19.970 0.066 11  0 A
2450519.61020 19.900 0.061 11  0 A
2450519.67773 20.057 0.119 11  0 E
2450520.70437 20.147 0.115 11  0 C
2450521.55986 19.892 0.082 11  0 C
2450521.60501 19.958 0.130 11  0 F
2450521.66777 19.835 0.092 11  0 D
2450523.56896 19.969 0.111 11  0 E
2450523.62136 20.092 0.096 11  0 C
2450523.67124 19.849 0.080 11  0 C
2450524.56124 20.055 0.106 11  0 C
2450524.61135 19.861 0.108 11  0 D
2450526.54852 19.882 0.136 11  0 F
2450526.65052 19.768 0.106 11  0 F
2450527.67370 19.980 0.105 11  0 C
2450530.56383 20.044 0.131 11  0 D
2450531.56121 19.953 0.104 11 40 C
2450532.55068 19.744 0.083 11  0 C
2450533.56796 19.830 0.097 11  0 E
2450534.55713 20.171 0.139 11  0 E
