2450455.69739 19.419 0.041 11  0 A
2450456.67852 19.414 0.056 11  0 E
2450456.78806 19.426 0.043 11  0 A
2450457.63900 19.509 0.050 11  0 A
2450457.69762 19.496 0.044 11  0 A
2450457.81490 19.567 0.066 11  0 B
2450458.67142 19.421 0.056 11  0 C
2450459.63477 19.430 0.043 11  0 A
2450459.84042 19.541 0.061 11  0 B
2450461.64334 19.388 0.044 11  0 A
2450461.77156 19.477 0.048 11  0 A
2450462.60011 19.408 0.045 11  0 A
2450465.75128 19.451 0.052 11  0 B
2450466.83886 19.520 0.049 11  0 B
2450468.76780 19.351 0.040 11  0 A
2450469.77672 19.674 0.097 11  0 D
2450470.79460 19.347 0.075 11  0 D
2450472.81253 19.474 0.068 11  0 B
2450473.72822 19.216 0.069 11  0 C
2450475.57306 19.486 0.064 11  0 C
2450477.79063 19.381 0.049 11  0 A
2450478.79634 19.639 0.061 11  0 C
2450479.79660 19.496 0.061 11  0 B
2450480.63307 19.472 0.051 11  0 C
2450481.53090 19.466 0.066 11  0 C
2450482.82358 19.435 0.056 11  0 C
2450483.52903 19.384 0.057 11  0 D
2450484.52722 19.626 0.091 11  0 C
2450485.53179 19.631 0.068 11  0 C
2450486.52396 19.647 0.069 11  0 B
2450487.55135 19.535 0.062 11  0 D
2450488.56373 19.401 0.047 11  0 B
2450489.52380 19.433 0.048 11  0 B
2450490.53247 19.422 0.044 11  0 B
2450491.53403 19.492 0.057 11  0 C
2450492.51918 19.507 0.076 11  0 E
2450493.52232 19.541 0.052 11  0 A
2450494.51729 19.630 0.076 11  0 C
2450494.77677 19.611 0.051 11  0 A
2450495.51937 19.386 0.064 11  0 D
2450496.51454 19.456 0.080 11  0 C
2450496.73094 19.280 0.076 11  0 D
2450498.51388 19.431 0.075 11  0 D
2450499.77630 19.648 0.083 11  0 C
2450500.77379 19.406 0.085 11  0 C
2450501.53833 19.455 0.068 11  0 B
2450507.52453 19.640 0.069 11  0 C
2450508.56715 19.284 0.058 11  0 E
2450509.52170 19.542 0.067 11  0 C
2450510.55240 19.541 0.075 11  0 D
2450510.71763 19.465 0.072 11  0 D
2450511.61703 19.449 0.070 11  0 E
2450512.55137 19.441 0.070 11  0 E
2450513.53549 19.509 0.075 11  0 E
2450513.64730 19.587 0.047 11  0 A
2450514.51513 19.454 0.083 11  0 E
2450514.61060 19.494 0.042 11  0 A
2450515.51179 19.444 0.050 11  0 B
2450516.51529 19.519 0.076 11  0 D
2450517.51483 19.629 0.077 11  0 C
2450518.55169 19.382 0.049 11  0 B
2450519.50474 19.559 0.055 11  0 B
2450519.65424 19.493 0.063 11  0 C
2450519.73208 19.510 0.072 11  0 C
2450520.67098 19.364 0.061 11  0 C
2450521.50690 19.247 0.062 11  0 D
2450521.64444 19.138 0.055 11 40 E
2450521.70821 19.174 0.070 11  0 E
2450523.51216 19.224 0.062 11  0 F
2450524.49765 19.369 0.078 11  0 E
2450524.53769 19.358 0.059 11  0 C
2450525.56085 19.439 0.059 11  0 C
2450526.50102 19.478 0.078 11  0 E
2450526.59675 19.658 0.080 11  0 E
2450527.49581 19.548 0.068 11  0 C
2450528.55561 19.363 0.082 11  0 F
2450530.53554 19.346 0.070 11  0 D
2450530.63315 19.316 0.103 11  0 E
2450531.50860 19.426 0.088 11  0 E
2450531.60760 19.465 0.117 11  0 E
2450532.49721 19.450 0.090 11  0 E
2450533.49624 19.289 0.069 11  0 F
2450533.62213 19.704 0.102 11  0 E
2450534.50549 19.613 0.085 11  0 F
2450535.50987 19.531 0.045 11  0 B
2450536.65892 19.653 0.093 11  0 D
2450540.49709 18.565 0.025 11  0 E
2450552.60886 19.374 0.067 11  0 C
2450554.52321 19.483 0.081 11  0 B
2450560.53863 19.507 0.117 11  0 B
2450561.47914 19.557 0.088 11  0 A
2450562.47118 19.393 0.096 11  0 E
2450564.48011 19.230 0.102 11  0 E
