2450455.69739 20.101 0.077 11  0 A
2450456.67852 20.329 0.134 11  0 E
2450456.78806 20.146 0.087 11  0 A
2450457.63900 20.166 0.096 11  0 A
2450457.69762 20.055 0.075 11  0 A
2450457.81490 20.237 0.130 11  0 B
2450458.67142 19.798 0.082 11  0 C
2450459.63477 20.133 0.082 11  0 A
2450459.84042 20.019 0.098 11  0 B
2450461.64334 20.111 0.087 11  0 A
2450461.77156 20.174 0.094 11  0 A
2450462.60011 20.046 0.083 11  0 A
2450465.75128 20.300 0.119 11  0 B
2450466.83886 20.020 0.080 11  0 B
2450468.76780 20.037 0.078 11  0 A
2450469.77672 20.382 0.195 11  0 D
2450470.79460 20.091 0.157 11  0 D
2450472.81253 19.901 0.112 11  0 B
2450473.72822 20.385 0.213 11  0 C
2450475.57306 20.101 0.116 11  0 C
2450477.79063 20.288 0.119 11  0 A
2450478.79634 20.394 0.126 11  0 C
2450479.79660 20.158 0.120 11  0 B
2450480.63307 20.093 0.093 11  0 C
2450481.53090 19.973 0.109 11  0 C
2450482.82358 20.076 0.106 11  0 C
2450483.52903 20.249 0.132 11  0 D
2450484.52722 20.253 0.170 11  0 C
2450485.53179 20.102 0.110 11  0 C
2450486.52396 20.172 0.118 11  0 B
2450487.55135 20.076 0.106 11  0 D
2450488.56373 20.166 0.099 11  0 B
2450489.52380 20.157 0.096 11  0 B
2450490.53247 20.116 0.086 11  0 B
2450491.53403 20.193 0.113 11  0 C
2450492.51918 20.379 0.181 11  0 E
2450493.52232 20.159 0.096 11  0 A
2450494.51729 20.401 0.164 11  0 C
2450494.77677 19.909 0.072 11  0 A
2450495.51937 20.309 0.158 11  0 D
2450496.51454 20.152 0.162 11  0 C
2450496.73094 19.910 0.144 11  0 D
2450498.51388 19.910 0.124 11  0 D
2450499.77630 20.335 0.168 11  0 C
2450500.77379 20.497 0.251 11  0 C
2450501.53833 20.670 0.216 11  0 B
2450507.52453 20.574 0.166 11 40 C
2450508.56715 20.166 0.137 11  0 E
2450509.52170 20.063 0.113 11  0 C
2450510.55240 19.943 0.113 11  0 D
2450510.71763 19.988 0.122 11  0 D
2450511.61703 19.971 0.116 11  0 E
2450512.55137 20.038 0.126 11  0 E
2450513.53549 19.862 0.106 11  0 E
2450513.64730 19.910 0.067 11  0 A
2450514.51513 19.850 0.123 11  0 E
2450514.61060 20.078 0.076 11  0 A
2450515.51179 19.874 0.079 11  0 B
2450516.51529 20.233 0.156 11  0 D
2450517.51483 19.828 0.097 11  0 C
2450518.55169 19.923 0.082 11  0 B
2450519.50474 20.282 0.111 11  0 B
2450519.65424 19.982 0.105 11  0 C
2450519.73208 20.084 0.126 11  0 C
2450520.67098 20.200 0.137 11  0 C
2450521.50690 20.115 0.142 11  0 D
2450521.64444 20.731 0.245 11  0 E
2450521.70821 20.153 0.180 11  0 E
2450523.51216 20.110 0.143 11  0 F
2450524.49765 20.202 0.174 11  0 E
2450524.53769 20.211 0.135 11  0 C
2450525.56085 20.218 0.130 11  0 C
2450526.50102 19.950 0.124 11  0 E
2450526.59675 20.392 0.164 11  0 E
2450527.49581 20.371 0.151 11  0 C
2450528.55561 20.082 0.168 11  0 F
2450530.53554 19.969 0.131 11  0 D
2450530.63315 20.020 0.205 11  0 E
2450531.50860 19.993 0.155 11  0 E
2450531.60760 19.881 0.179 11  0 E
2450532.49721 20.185 0.189 11  0 E
2450533.49624 20.694 0.264 11  0 F
2450533.62213 20.354 0.195 11  0 E
2450534.50549 20.378 0.185 11  0 F
