2450455.69739 20.799 0.143 11  0 A
2450456.67852 20.778 0.202 11  0 E
2450456.78806 20.444 0.115 11  0 A
2450457.63900 20.961 0.198 11  0 A
2450457.69762 20.523 0.114 11  0 A
2450457.81490 20.283 0.136 11  0 B
2450458.67142 20.669 0.180 11  0 C
2450459.63477 20.666 0.133 11  0 A
2450459.84042 20.604 0.167 11  0 B
2450461.64334 20.434 0.117 11  0 A
2450461.77156 20.713 0.154 11  0 A
2450462.60011 20.437 0.118 11  0 A
2450465.75128 20.395 0.130 11  0 B
2450466.83886 20.689 0.147 11  0 B
2450468.76780 20.671 0.138 11  0 A
2450469.77672 20.300 0.183 11  0 D
2450470.79460 20.956 0.348 11  0 D
2450472.81253 20.381 0.172 11  0 B
2450473.72822 20.970 0.364 11  0 C
2450475.57306 20.332 0.144 11  0 C
2450477.79063 20.462 0.139 11  0 A
2450478.79634 20.416 0.129 11  0 C
2450479.79660 20.759 0.209 11  0 B
2450480.63307 20.583 0.144 11  0 C
2450481.53090 20.489 0.174 11  0 C
2450482.82358 20.463 0.151 11  0 C
2450483.52903 20.964 0.253 11  0 D
2450484.52722 20.373 0.189 11  0 C
2450485.53179 20.613 0.174 11  0 C
2450486.52396 20.418 0.147 11  0 B
2450487.55135 20.425 0.146 11  0 D
2450488.56373 20.755 0.170 11  0 B
2450489.52380 20.553 0.139 11  0 B
2450490.53247 20.584 0.132 11  0 B
2450491.53403 20.351 0.131 11  0 C
2450492.51918 20.037 0.132 11  0 E
2450493.52232 20.238 0.103 11  0 A
2450494.51729 20.927 0.265 11  0 C
2450494.77677 20.814 0.165 11  0 A
2450495.51937 21.171 0.347 11  0 D
2450496.51454 21.394 0.504 11  0 C
2450496.73094 20.379 0.222 11  0 D
2450498.51388 20.790 0.277 11  0 D
2450499.77630 20.899 0.281 11  0 C
2450500.77379 20.365 0.222 11  0 C
2450501.53833 21.469 0.448 11  0 B
2450507.52453 20.850 0.217 11  0 C
2450508.56715 21.008 0.295 11  0 E
2450509.52170 21.203 0.320 11  0 C
2450510.55240 21.189 0.351 11  0 D
2450510.71763 20.119 0.138 11  0 D
2450511.61703 20.687 0.225 11  0 E
2450512.55137 20.911 0.281 11  0 E
2450513.53549 20.442 0.180 11  0 E
2450513.64730 20.743 0.143 11  0 A
2450514.51513 20.710 0.269 11  0 E
2450514.61060 20.639 0.127 11  0 A
2450515.51179 20.710 0.168 11  0 B
2450516.51529 21.115 0.348 11  0 D
2450517.51483 20.557 0.188 11  0 C
2450518.55169 20.526 0.141 11  0 B
2450519.50474 20.667 0.158 11  0 B
2450519.65424 20.357 0.148 11 40 C
2450519.73208 20.602 0.203 11  0 C
2450520.67098 21.091 0.309 11  0 C
2450521.50690 20.736 0.250 11  0 D
2450521.64444 20.210 0.153 11  0 E
2450521.70821 20.513 0.250 11  0 E
2450523.51216 20.242 0.161 11  0 F
2450524.49765 20.364 0.203 11  0 E
2450524.53769 20.604 0.194 11  0 C
2450525.56085 21.214 0.323 11  0 C
2450526.50102 20.664 0.239 11  0 E
2450526.59675 20.831 0.247 11  0 E
2450527.49581 20.539 0.177 11  0 C
2450528.55561 20.455 0.237 11  0 F
2450530.53554 20.066 0.143 11 40 D
2450530.63315 20.802 0.421 11  0 E
2450531.50860 20.529 0.251 11  0 E
2450531.60760 21.241 0.622 11  0 E
2450532.49721 20.338 0.217 11  0 E
2450533.49624 21.242 0.434 11  0 F
2450533.62213 20.416 0.206 11  0 E
2450534.50549 21.197 0.391 11  0 F
2450535.50987 20.333 0.096 11  0 B
2450536.65892 20.733 0.268 11  0 D
2450540.49709 20.337 0.155 11  0 E
2450552.60886 20.510 0.199 11  0 C
2450554.52321 20.327 0.190 11  0 B
2450560.53863 21.077 0.502 11  0 B
2450561.47914 20.600 0.247 11  0 A
2450562.47118 20.411 0.254 11  0 E
2450573.47099 20.687 0.346 11  0 D
2450673.82532 20.621 0.199 11  0 D
2450689.85155 20.281 0.180 11  0 D
2450699.79761 20.603 0.264 11  0 E
2450701.79486 20.571 0.272 11  0 E
2450704.83666 21.176 0.405 11  0 D
2450715.80221 20.098 0.146 11  0 D
2450722.81274 20.483 0.165 11  0 B
2450726.77076 20.531 0.188 11  0 B
2450728.81052 20.403 0.167 11  0 B
2450729.86534 21.073 0.353 11  0 C
2450733.76620 21.686 0.888 11  0 F
2450741.86100 20.738 0.244 11  0 B
2450744.86647 20.599 0.237 11  0 B
2450745.70814 20.764 0.245 11  0 C
2450747.77515 20.433 0.154 11  0 B
2450748.72929 20.646 0.201 11  0 C
2450751.71247 20.908 0.319 11  0 D
2450755.67275 21.059 0.476 11  0 E
2450759.78586 20.515 0.165 11  0 D
2450760.76235 20.574 0.202 11  0 B
2450761.84732 20.567 0.219 11  0 C
2450765.78891 20.422 0.190 11  0 A
2450769.77970 21.065 0.364 11  0 A
2450774.78625 20.780 0.269 11  0 B
2450778.76962 20.441 0.254 11  0 C
2450780.84039 20.225 0.141 11  0 B
2450781.77447 20.581 0.204 11  0 C
2450783.82345 20.772 0.169 11  0 A
2450788.78554 20.673 0.157 11  0 A
2450789.74196 20.714 0.209 11  0 A
2450792.78202 20.450 0.225 11  0 B
2450795.84373 20.679 0.203 11  0 A
2450796.84440 20.610 0.260 11  0 B
2450797.84190 20.779 0.251 11  0 A
2450798.83895 20.953 0.313 11  0 A
2450805.76432 20.783 0.332 11  0 E
2450816.70669 20.945 0.251 11  0 A
2450817.81293 20.884 0.300 11  0 B
2450818.84886 20.503 0.179 11  0 B
2450819.84289 20.753 0.306 11  0 B
2450822.77108 20.451 0.151 11  0 A
2450825.73033 20.551 0.245 11  0 C
2450827.64086 20.593 0.180 11  0 A
2450828.82542 20.470 0.191 11  0 B
2450829.65992 20.887 0.394 11  0 F
2450830.79130 20.834 0.300 11  0 B
2450831.63654 20.861 0.286 11  0 D
2450832.71270 20.589 0.204 11  0 A
2450833.53780 20.663 0.269 11  0 E
2450834.75989 21.773 0.988 11  0 E
2450837.80487 20.681 0.154 11  0 A
2450839.59172 20.728 0.217 11  0 C
2450841.81371 20.283 0.157 11  0 B
2450842.77888 20.886 0.278 11  0 B
2450844.64694 20.541 0.199 11  0 C
2450850.66798 20.719 0.260 11  0 C
2450854.72874 20.934 0.398 11  0 B
2450856.73535 20.568 0.297 11  0 D
2450858.61665 20.240 0.194 11  0 C
2450864.70276 20.602 0.251 11  0 E
2450875.59840 20.971 0.275 11  0 B
2450880.51542 20.376 0.158 11  0 B
2450887.60628 20.385 0.199 11  0 B
2450892.67965 20.536 0.223 11  0 D
2450895.50201 21.070 0.424 11  0 C
2450897.50078 21.080 0.325 11  0 A
2450918.49561 19.955 0.175 11  0 D
2450922.48410 20.780 0.248 11  0 A
2450928.50265 21.983 1.034 11  0 C
2450931.52509 20.635 0.288 11  0 C
2450934.49727 21.052 0.489 11  0 C
2450950.49967 20.909 0.316 11  0 C
2450952.49133 20.316 0.179 11 40 A
2451053.92066 20.553 0.248 11  0 C
2451068.81146 20.662 0.291 11  0 E
2451069.80238 20.610 0.204 11  0 D
2451071.80119 20.157 0.229 11  0 F
2451077.82775 20.019 0.132 11  0 C
2451083.77692 20.909 0.319 11  0 E
2451088.84574 20.373 0.178 11  0 B
2451092.87830 20.691 0.257 11  0 C
2451102.77010 20.550 0.138 11  0 A
2451106.82713 20.472 0.145 11  0 A
2451112.80864 20.615 0.199 11  0 B
2451116.78488 20.510 0.142 11  0 A
2451126.68468 20.751 0.253 11  0 C
2451128.83746 20.470 0.197 11  0 B
2451131.84808 20.056 0.167 11  0 D
2451132.78199 20.420 0.187 11  0 B
2451136.81534 21.150 0.304 11  0 A
2451142.70759 20.894 0.185 11  0 A
2451151.80218 20.501 0.186 11  0 A
2451154.81005 20.938 0.283 11  0 B
2451157.80334 20.983 0.369 11  0 B
2451160.83683 20.787 0.243 11  0 B
2451163.77827 20.151 0.149 11  0 D
2451166.81223 20.477 0.251 11  0 C
2451169.79277 20.641 0.225 11  0 C
2451171.84123 21.000 0.249 11  0 A
2451174.76756 20.537 0.139 11  0 A
2451175.84886 21.581 0.840 11  0 E
2451179.84287 20.846 0.355 11  0 B
2451183.73767 20.593 0.205 11  0 B
2451185.85243 20.477 0.152 11  0 A
2451187.80798 21.120 0.285 11  0 A
2451189.83100 20.441 0.172 11  0 B
2451191.83640 20.664 0.173 11  0 A
2451194.74376 21.093 0.365 11  0 C
2451196.62428 21.232 0.463 11  0 F
2451201.75895 21.571 0.500 11  0 E
2451204.74459 20.630 0.205 11  0 B
2451207.63741 20.151 0.160 11  0 B
2451211.71781 20.607 0.260 11  0 B
2451214.61093 21.055 0.350 11  0 B
2451217.66434 20.734 0.250 11  0 C
2451219.72015 20.523 0.225 11  0 C
2451223.58848 20.290 0.168 11  0 B
2451226.68117 20.454 0.216 11  0 D
2451228.65497 20.347 0.232 11  0 F
2451231.59642 20.431 0.204 11  0 D
2451234.67395 20.719 0.273 11  0 C
2451239.69465 20.714 0.292 11  0 A
2451241.71127 20.510 0.266 11  0 A
2451243.51824 21.092 0.404 11  0 C
2451245.60295 20.262 0.151 11  0 B
2451247.70237 20.338 0.224 11  0 B
2451248.67008 21.716 0.867 11  0 D
2451254.52156 20.428 0.214 11  0 B
2451259.51395 20.962 0.340 11  0 B
2451264.50816 20.595 0.269 11  0 B
2451267.52732 20.810 0.371 11  0 C
2451273.53350 20.849 0.356 11  0 C
2451275.51250 20.430 0.197 11  0 B
2451278.54505 20.615 0.277 11  0 B
2451288.48984 20.421 0.229 11  0 B
2451290.61955 21.383 0.645 11  0 B
2451298.53109 20.730 0.309 11  0 B
2451301.53638 20.677 0.326 11  0 B
2451306.47764 20.934 0.315 11  0 B
2451312.47055 20.596 0.293 11  0 B
2451316.48590 23.035 1.365 11  0 B
2451319.52651 20.429 0.227 11  0 C
2451332.46173 20.826 0.403 11  0 D
2451333.46732 20.110 0.224 11  0 E
2451335.46372 20.322 0.219 11  0 B
2451342.46300 20.850 0.348 11  0 B
2451395.91278 20.470 0.219 11  0 C
2451400.89863 20.315 0.195 11  0 D
2451412.90895 21.181 0.530 11  0 E
2451415.91829 20.708 0.384 11  0 D
2451430.87304 20.580 0.199 11  0 C
2451432.87026 20.536 0.237 11  0 E
2451435.77422 20.626 0.335 11  0 F
2451437.76792 20.812 0.297 11  0 D
2451440.81441 20.748 0.243 11  0 C
2451443.85743 20.300 0.217 11  0 E
2451446.88960 20.672 0.333 11  0 C
2451448.78065 20.675 0.308 11  0 C
2451454.82642 20.449 0.269 11  0 F
2451458.81629 20.212 0.178 11  0 D
2451459.84372 20.234 0.165 11  0 D
2451462.75507 20.686 0.262 11  0 D
2451470.79540 20.798 0.207 11  0 C
2451475.79509 20.923 0.303 11  0 A
2451477.67965 20.516 0.239 11  0 B
2451479.72051 20.707 0.288 11  0 C
2451484.73618 20.179 0.172 11  0 C
2451487.76190 20.742 0.205 11  0 A
2451491.69002 20.878 0.319 11  0 C
2451493.84193 20.717 0.260 11  0 B
2451494.73552 20.737 0.285 11  0 B
2451497.79139 20.626 0.206 11  0 B
2451499.69918 20.333 0.222 11  0 C
2451502.69447 20.753 0.296 11  0 C
2451503.84438 20.329 0.185 11  0 B
2451505.73491 20.638 0.253 11  0 A
2451507.80606 20.487 0.251 11  0 B
2451510.78214 20.834 0.260 11  0 A
2451512.74118 20.460 0.257 11  0 C
2451514.85240 20.793 0.349 11  0 D
2451515.70651 20.562 0.237 11  0 B
2451517.73818 20.790 0.183 11  0 A
2451518.84313 20.713 0.219 11  0 A
2451521.69728 20.711 0.242 11  0 C
2451525.74833 20.673 0.182 11  0 A
2451527.74107 20.711 0.211 11  0 A
2451528.82018 20.825 0.252 11  0 B
2451529.68437 21.007 0.398 11  0 E
2451531.80172 20.550 0.187 11  0 B
2451538.75796 20.720 0.253 11  0 B
2451542.68187 20.760 0.249 11  0 B
2451544.72451 20.752 0.208 11  0 B
2451547.79685 20.436 0.201 11  0 C
2451548.77458 20.458 0.226 11  0 E
2451549.79334 20.821 0.237 11  0 A
2451552.69243 20.590 0.200 11  0 A
2451553.76814 20.727 0.242 11  0 A
2451554.78335 20.565 0.149 11  0 A
2451555.77036 20.691 0.253 11  0 B
2451561.56353 20.542 0.249 11  0 C
2451562.76976 20.792 0.276 11  0 B
2451564.65864 20.715 0.249 11  0 D
2451567.61616 20.423 0.191 11  0 B
2451570.58334 20.615 0.198 11  0 B
2451573.62362 20.846 0.296 11  0 D
2451576.60900 20.378 0.181 11  0 A
2451579.67194 20.373 0.154 11  0 B
2451581.72360 20.202 0.212 11  0 F
2451583.72249 20.889 0.327 11  0 B
2451585.65765 21.394 0.561 11  0 D
2451588.60782 20.267 0.186 11  0 C
2451591.68554 20.455 0.280 11  0 E
2451593.58919 20.686 0.257 11  0 A
2451595.70989 20.903 0.352 11  0 B
2451599.68216 20.552 0.238 11  0 B
2451600.69573 20.680 0.342 11  0 D
2451604.54639 20.439 0.184 11  0 B
2451606.52110 20.225 0.163 11  0 C
2451609.62172 20.152 0.154 11  0 B
2451610.58458 20.592 0.249 11  0 C
2451611.65520 20.542 0.266 11  0 E
2451613.56120 20.195 0.153 11 40 D
2451615.50749 20.357 0.148 11  0 A
2451617.50694 21.073 0.308 11  0 A
2451619.52945 20.716 0.351 11  0 C
2451621.50201 21.047 0.410 11  0 B
2451623.50043 20.151 0.200 11  0 B
2451625.50241 20.453 0.225 11  0 B
2451627.50257 20.563 0.228 11  0 B
2451629.54748 20.356 0.184 11  0 B
2451630.55633 20.131 0.209 11  0 E
2451632.50285 20.375 0.177 11  0 A
2451634.54297 20.872 0.299 11  0 B
2451635.61443 20.527 0.263 11  0 C
2451643.53443 20.770 0.361 11  0 E
2451645.49158 20.216 0.203 11 40 C
2451653.54721 20.665 0.314 11  0 A
2451655.52087 20.815 0.358 11  0 A
2451657.51226 20.373 0.273 11  0 D
2451660.53746 20.602 0.280 11  0 D
2451662.48835 20.868 0.319 11  0 B
2451664.50317 20.952 0.364 11  0 B
2451667.55689 20.254 0.197 11  0 B
2451671.48627 20.628 0.306 11  0 B
2451676.49101 20.605 0.324 11  0 C
2451768.91199 20.640 0.266 11  0 C
2451769.84444 20.596 0.270 11  0 D
2451771.87468 20.403 0.291 11  0 D
2451773.89753 20.759 0.231 11  0 A
2451775.91760 20.222 0.180 11  0 B
2451789.89913 20.367 0.119 11  0 A
2451790.86112 20.997 0.253 11  0 B
2451803.89060 20.066 0.157 11  0 D
2451809.81667 20.802 0.185 11  0 A
2451812.83993 20.625 0.194 11  0 A
2451814.85477 20.315 0.140 11  0 A
2451818.84764 21.304 0.468 11  0 D
2451822.84006 20.478 0.197 11  0 E
2451828.86522 20.714 0.230 11  0 B
2451829.83646 20.481 0.235 11  0 B
2451830.84992 20.550 0.231 11  0 A
2451846.86638 20.532 0.213 11  0 A
2451850.79600 20.659 0.252 11  0 D
2451855.83810 20.681 0.198 11  0 B
2451859.76413 20.558 0.219 11  0 B
2451863.74588 20.272 0.166 11  0 B
2451865.80057 20.404 0.157 11  0 A
2451867.76950 20.526 0.186 11  0 A
2451869.74290 20.777 0.221 11  0 C
2451870.77325 20.437 0.188 11  0 B
2451871.85741 21.077 0.341 11  0 A
2451873.81710 20.230 0.136 11  0 A
