2450455.67070 19.698 0.044 11  0 A
2450455.74494 19.914 0.062 11  0 B
2450455.79250 19.913 0.064 11  0 B
2450456.61261 19.933 0.057 11  0 A
2450456.66234 19.956 0.117 11  0 F
2450456.69512 19.980 0.084 11  0 C
2450456.73313 19.758 0.055 11  0 A
2450456.78053 19.864 0.054 11  0 A
2450456.83196 19.788 0.059 11  0 A
2450457.58030 19.899 0.062 11  0 A
2450457.62425 19.828 0.060 11  0 A
2450457.68287 19.911 0.064 11  0 A
2450457.74147 19.783 0.066 11  0 A
2450457.80011 19.867 0.066 11  0 A
2450457.82960 19.803 0.070 11  0 A
2450458.65668 20.105 0.086 11  0 B
2450458.72575 19.915 0.081 11  0 C
2450459.57390 19.737 0.063 11  0 A
2450459.62006 19.771 0.059 11  0 A
2450459.67864 19.868 0.068 11  0 A
2450459.73807 19.937 0.069 11  0 B
2450459.78193 19.879 0.072 11  0 B
2450459.82574 19.942 0.072 11  0 B
2450461.58482 19.624 0.051 11  0 B
2450461.62856 19.957 0.070 11  0 A
2450461.68725 19.993 0.068 11  0 C
2450461.75340 19.730 0.051 11  0 A
2450461.81540 20.093 0.101 11  0 C
2450462.58534 19.775 0.052 11  0 A
2450462.64396 19.849 0.052 11  0 A
2450462.68993 19.871 0.067 11  0 A
2450465.69201 19.740 0.070 11  0 C
2450465.73648 20.097 0.106 11  0 C
2450465.82123 19.894 0.069 11  0 A
2450466.67250 19.792 0.068 11  0 D
2450466.73906 19.881 0.063 11  0 B
2450466.82404 19.825 0.069 11  0 B
2450467.67617 19.996 0.075 11  0 A
2450467.78077 19.766 0.057 11  0 A
2450467.84670 20.164 0.120 11  0 D
2450468.68707 19.850 0.073 11  0 B
2450468.75301 19.775 0.064 11  0 B
2450468.81163 19.733 0.056 11  0 B
2450468.83365 19.937 0.062 11  0 B
2450469.68376 19.953 0.084 11  0 B
2450469.76188 19.807 0.076 11  0 A
2450469.83083 19.876 0.103 11  0 C
2450470.76247 20.021 0.131 11  0 E
2450470.80956 19.974 0.122 11  0 D
2450471.66958 19.910 0.077 11  0 A
2450471.80636 19.684 0.087 11  0 E
2450472.64423 19.717 0.059 11  0 A
2450472.68801 19.880 0.066 11  0 A
2450472.73180 19.839 0.080 11  0 A
2450472.79772 19.584 0.080 11  0 B
2450472.82723 19.816 0.108 11  0 B
2450474.72375 19.876 0.085 11  0 C
2450475.55811 19.834 0.068 11  0 C
2450475.61689 19.749 0.072 11  0 C
2450475.68299 19.723 0.086 11  0 D
2450475.73514 19.906 0.104 11  0 C
2450476.76915 19.825 0.094 11  0 D
2450477.55484 19.857 0.059 11  0 A
2450477.60617 19.979 0.065 11  0 A
2450477.75362 20.243 0.096 11  0 A
2450477.83446 19.895 0.087 11  0 B
2450478.56100 19.887 0.065 11  0 A
2450478.78140 19.851 0.066 11  0 A
2450478.84033 19.895 0.075 11  0 B
2450479.55982 19.729 0.065 11  0 C
2450479.60369 19.848 0.058 11  0 A
2450479.73747 20.208 0.118 11  0 B
2450479.84129 19.566 0.079 11  0 D
2450480.59589 19.823 0.075 11  0 C
2450480.67703 19.855 0.060 11  0 B
2450480.77062 19.910 0.069 11  0 B
2450480.81473 19.724 0.070 11  0 C
2450481.58107 19.893 0.070 11  0 B
2450481.72945 19.726 0.063 11  0 B
2450481.77342 19.779 0.069 11  0 C
2450481.81737 19.872 0.084 11  0 D
2450482.73030 19.807 0.065 11  0 B
2450482.80820 19.892 0.070 11  0 B
2450483.59656 20.463 0.165 11  0 E
2450483.64101 19.877 0.072 11  0 C
2450483.68489 19.939 0.067 11  0 B
2450483.72886 19.836 0.069 11  0 C
2450483.77277 19.884 0.072 11  0 C
2450483.81670 20.198 0.132 11  0 E
2450484.59524 19.842 0.080 11  0 B
2450484.70391 19.755 0.066 11  0 B
2450484.74827 19.914 0.067 11  0 B
2450484.79229 20.052 0.090 11  0 B
2450485.59888 19.809 0.064 11  0 C
2450485.74582 19.857 0.069 11  0 B
2450485.78994 19.873 0.072 11  0 C
2450486.59541 19.852 0.078 11  0 D
2450486.68175 19.641 0.056 11  0 E
2450486.73747 19.830 0.073 11  0 C
2450486.78265 19.893 0.074 11  0 B
2450487.62237 19.933 0.061 11  0 B
2450487.67062 19.841 0.054 11  0 A
2450487.71844 19.877 0.058 11  0 B
2450487.76254 19.830 0.063 11  0 B
2450487.80673 19.856 0.064 11  0 C
2450488.60789 19.781 0.058 11  0 B
2450488.65179 19.924 0.062 11  0 A
2450488.72067 19.836 0.073 11  0 C
2450488.76466 20.107 0.097 11  0 C
2450488.80873 19.744 0.080 11  0 D
2450489.58358 19.955 0.063 11  0 B
2450489.67258 20.137 0.072 11  0 A
2450489.71648 19.844 0.060 11  0 A
2450489.76042 19.750 0.065 11  0 B
2450490.57683 19.829 0.049 11  0 A
2450490.71399 19.942 0.071 11  0 A
2450490.75811 20.047 0.085 11  0 A
2450490.80210 19.927 0.069 11  0 B
2450491.60133 19.841 0.069 11  0 C
2450491.65315 19.762 0.062 11  0 C
2450491.69728 19.847 0.076 11  0 C
2450491.81070 19.874 0.082 11  0 C
2450492.58551 19.951 0.078 11  0 C
2450492.65984 19.721 0.068 11  0 E
2450493.58855 20.011 0.082 11  0 B
2450493.63302 19.902 0.070 11  0 A
2450494.58328 19.778 0.063 11  0 B
2450494.62721 20.054 0.089 11  0 B
2450494.67140 19.763 0.071 11  0 C
2450494.71573 20.041 0.092 11  0 B
2450494.76071 19.836 0.068 11  0 B
2450495.58607 19.907 0.086 11  0 C
2450495.65970 19.919 0.099 11  0 C
2450495.71319 19.889 0.125 11  0 E
2450496.58144 19.858 0.086 11  0 B
2450496.62622 19.847 0.084 11  0 B
2450496.67031 20.262 0.153 11  0 E
2450496.71523 20.366 0.210 11  0 E
2450498.58053 19.868 0.073 11  0 A
2450498.62456 19.895 0.070 11  0 A
2450498.73830 19.754 0.078 11  0 A
2450498.78227 19.732 0.083 11  0 B
2450499.57549 19.956 0.083 11  0 B
2450499.62118 19.780 0.062 11  0 A
2450499.76148 19.966 0.099 11  0 C
2450500.54471 19.926 0.105 11  0 C
2450500.61817 20.024 0.127 11  0 E
2450500.66312 19.862 0.094 11  0 C
2450500.71423 20.204 0.133 11 40 B
2450500.75868 19.728 0.099 11  0 C
2450501.58237 19.583 0.085 11  0 C
2450501.70112 19.703 0.096 11  0 B
2450507.57080 19.887 0.068 11  0 B
2450507.61598 19.609 0.066 11  0 E
2450507.68780 20.416 0.222 11  0 F
2450509.56665 19.639 0.065 11  0 B
2450509.61378 19.799 0.078 11  0 B
2450509.66611 19.685 0.081 11  0 C
2450510.60828 20.033 0.096 11  0 C
2450510.65385 19.782 0.085 11  0 D
2450510.70143 19.567 0.089 11  0 E
2450512.60042 19.949 0.083 11  0 D
2450512.64872 20.138 0.146 11  0 F
2450512.72305 19.965 0.082 11  0 C
2450513.58073 19.732 0.063 11  0 E
2450513.62629 19.785 0.057 11  0 A
2450513.71800 20.029 0.077 11  0 A
2450514.58895 20.073 0.073 11  0 A
2450514.65803 19.860 0.082 11  0 C
2450514.70837 19.696 0.067 11  0 B
2450514.75523 19.803 0.064 11  0 B
2450515.58310 20.037 0.075 11  0 A
2450515.63784 19.703 0.060 11  0 A
2450515.68608 19.766 0.071 11  0 B
2450516.58941 19.736 0.086 11  0 D
2450516.64360 19.770 0.077 11  0 C
2450516.69058 19.775 0.070 11  0 B
2450516.73707 19.915 0.095 11  0 C
2450517.58739 19.800 0.081 11  0 C
2450517.63723 19.963 0.090 11  0 B
2450517.68721 19.806 0.086 11  0 C
2450517.73335 19.915 0.094 11  0 C
2450518.62474 20.152 0.106 11  0 B
2450518.66998 20.065 0.107 11  0 C
2450518.71907 20.263 0.147 11  0 C
2450519.58535 19.881 0.061 11  0 B
2450519.63200 19.749 0.072 11  0 D
2450519.71440 19.753 0.082 11  0 C
2450520.72616 19.839 0.090 11  0 D
2450521.58168 19.996 0.098 11  0 C
2450521.62678 20.199 0.135 11  0 E
2450521.68957 20.007 0.122 11  0 E
2450523.59091 19.712 0.079 11  0 E
2450523.64372 19.937 0.088 11  0 C
2450523.69362 19.739 0.086 11  0 F
2450524.58334 19.752 0.082 11  0 C
2450524.63331 20.147 0.139 11  0 E
2450526.57031 20.252 0.162 11  0 F
2450527.69548 19.751 0.106 11  0 D
2450530.58562 20.427 0.237 11  0 F
2450531.58303 19.664 0.092 11  0 D
2450532.57251 19.640 0.092 11 40 D
2450533.58974 19.723 0.090 11  0 E
2450534.57897 19.996 0.119 11  0 D
2450534.62305 19.646 0.093 11  0 E
2450534.67482 20.061 0.149 11  0 F
2450535.56353 19.788 0.071 11  0 C
2450535.62383 19.800 0.083 11  0 D
2450536.54269 19.903 0.090 11  0 D
2450536.58786 19.867 0.093 11  0 D
2450536.63840 20.196 0.160 11  0 E
2450537.53728 19.759 0.062 11  0 C
2450537.63748 20.329 0.132 11  0 C
2450538.52526 19.952 0.104 11  0 D
2450538.57700 19.691 0.066 11  0 D
2450539.53390 19.856 0.087 11  0 B
2450539.64498 19.808 0.070 11  0 B
2450540.65071 19.725 0.080 11  0 C
2450541.54427 19.830 0.067 11  0 C
2450541.60129 19.646 0.059 11  0 C
2450542.53337 19.695 0.058 11  0 B
2450542.58524 19.849 0.068 11  0 C
2450542.63271 19.913 0.074 11  0 C
2450543.57160 20.122 0.088 11  0 B
2450543.61565 19.685 0.068 11  0 B
2450543.65270 19.685 0.067 11  0 B
2450544.52436 19.753 0.064 11  0 C
2450544.56867 19.830 0.070 11  0 C
2450544.61294 19.895 0.082 11  0 E
2450544.65818 19.880 0.087 11  0 C
2450551.51410 20.069 0.078 11  0 B
2450552.52556 20.126 0.106 11  0 B
2450553.53092 19.796 0.095 11  0 A
2450554.50762 19.872 0.104 11  0 B
2450557.61453 19.796 0.124 11  0 D
2450559.54514 19.830 0.107 11  0 C
2450560.52316 20.014 0.169 11  0 B
2450561.52318 19.721 0.102 11  0 A
2450562.52474 19.758 0.114 11  0 D
2450564.52594 19.766 0.108 11  0 E
2450565.53172 19.741 0.097 11  0 A
2450566.52570 19.925 0.096 11  0 A
2450567.52679 19.905 0.084 11  0 A
2450568.51204 19.940 0.148 11  0 E
2450569.52181 19.685 0.098 11  0 D
2450571.50767 19.972 0.112 11  0 A
2450572.53793 20.073 0.120 11  0 A
2450574.49985 19.843 0.089 11  0 A
2450575.49845 19.943 0.150 11  0 C
2450577.50742 19.820 0.089 11  0 A
2450578.52096 20.121 0.115 11  0 C
2450582.50313 19.928 0.142 11  0 C
2450583.50588 19.770 0.094 11  0 B
2450672.89134 19.904 0.084 11  0 B
2450689.87533 19.794 0.082 11  0 C
2450699.87655 19.815 0.088 11  0 B
2450701.84216 20.140 0.179 11  0 D
2450704.88467 19.829 0.112 11  0 E
2450706.86608 19.814 0.115 11  0 C
2450714.84193 19.911 0.084 11  0 B
2450716.79813 19.935 0.088 11  0 C
2450720.85446 20.037 0.120 11  0 D
2450728.79329 19.905 0.075 11  0 A
2450729.79333 19.854 0.100 11  0 C
2450730.74887 19.920 0.084 11  0 C
2450733.83989 20.037 0.171 11  0 F
2450741.84310 19.690 0.078 11 40 B
2450745.79796 20.062 0.101 11  0 B
2450747.84633 19.897 0.093 11  0 B
2450753.80020 19.994 0.124 11  0 C
2450759.83476 19.862 0.086 11  0 B
